senior_class,senior_id,content,product_name,gid,market_price,order_overdue,price_min,sale_mode,sale_count,sale_fee,summary,url,start_time,Img800,comment_tag,create_time,end_time,one_size_pid,one_size_saled,one_size_inventory,one_size_name 
服装配饰,93,裤装,99%棉微弹小直筒牛仔裤 棉花史密斯,102472,129.0,7200,129.0,301,0,0,立体感强，修饰腿型，色泽饱满，潮流轮廓,http://m.youpin.mi.com/shop/detail?gid=102472,00-00-00,https://img.youpin.mi-img.com/800_pic/7aace7dd732361858640f5cde64c28e1.png,		质量好|216	使用舒适|166	高性价比|166	尺码贴合|45	漂亮美观|27	手感佳|21	包装好|6	好用|4	做工精致|2	尺码不对|2	物流不好|1,2018-07-30,00-00-00,32963,263,94,棉花史密斯99%棉微弹小直筒牛仔裤 男款灰蓝 33码
服装配饰,93,裤装,99%棉微弹小直筒牛仔裤 棉花史密斯,102472,129.0,7200,129.0,301,0,0,立体感强，修饰腿型，色泽饱满，潮流轮廓,http://m.youpin.mi.com/shop/detail?gid=102472,00-00-00,https://img.youpin.mi-img.com/800_pic/7aace7dd732361858640f5cde64c28e1.png,		质量好|216	使用舒适|166	高性价比|166	尺码贴合|45	漂亮美观|27	手感佳|21	包装好|6	好用|4	做工精致|2	尺码不对|2	物流不好|1,2018-07-30,00-00-00,32966,326,396,棉花史密斯99%棉微弹小直筒牛仔裤 男款灰蓝 30码
服装配饰,93,裤装,99%棉微弹小直筒牛仔裤 棉花史密斯,102472,129.0,7200,129.0,301,0,0,立体感强，修饰腿型，色泽饱满，潮流轮廓,http://m.youpin.mi.com/shop/detail?gid=102472,00-00-00,https://img.youpin.mi-img.com/800_pic/7aace7dd732361858640f5cde64c28e1.png,		质量好|216	使用舒适|166	高性价比|166	尺码贴合|45	漂亮美观|27	手感佳|21	包装好|6	好用|4	做工精致|2	尺码不对|2	物流不好|1,2018-07-30,00-00-00,32967,235,73,棉花史密斯99%棉微弹小直筒牛仔裤 男款灰蓝 29码
服装配饰,93,裤装,99%棉微弹小直筒牛仔裤 棉花史密斯,102472,129.0,7200,129.0,301,0,0,立体感强，修饰腿型，色泽饱满，潮流轮廓,http://m.youpin.mi.com/shop/detail?gid=102472,00-00-00,https://img.youpin.mi-img.com/800_pic/7aace7dd732361858640f5cde64c28e1.png,		质量好|216	使用舒适|166	高性价比|166	尺码贴合|45	漂亮美观|27	手感佳|21	包装好|6	好用|4	做工精致|2	尺码不对|2	物流不好|1,2018-07-30,00-00-00,32964,250,356,棉花史密斯99%棉微弹小直筒牛仔裤 男款灰蓝 32码
服装配饰,93,裤装,99%棉微弹小直筒牛仔裤 棉花史密斯,102472,129.0,7200,129.0,301,0,0,立体感强，修饰腿型，色泽饱满，潮流轮廓,http://m.youpin.mi.com/shop/detail?gid=102472,00-00-00,https://img.youpin.mi-img.com/800_pic/7aace7dd732361858640f5cde64c28e1.png,		质量好|216	使用舒适|166	高性价比|166	尺码贴合|45	漂亮美观|27	手感佳|21	包装好|6	好用|4	做工精致|2	尺码不对|2	物流不好|1,2018-07-30,00-00-00,32965,398,251,棉花史密斯99%棉微弹小直筒牛仔裤 男款灰蓝 31码
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,22485,446,342,棉花史密斯春夏轻薄男士五袋款牛仔裤 浅蓝29
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27588,754,253,棉花史密斯春夏轻薄男士五袋款牛仔裤 浅蓝31
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27589,777,196,棉花史密斯春夏轻薄男士五袋款牛仔裤 浅蓝32
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,38182,131,0,棉花史密斯春夏轻薄男士五袋款牛仔裤浅蓝36码
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,38183,155,0,棉花史密斯春夏轻薄男士五袋款牛仔裤牛仔蓝36码
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27593,691,320,棉花史密斯春夏轻薄男士五袋款牛仔裤 牛仔蓝30
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27594,732,198,棉花史密斯春夏轻薄男士五袋款牛仔裤 牛仔蓝31
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27591,508,176,棉花史密斯春夏轻薄男士五袋款牛仔裤 浅蓝34
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27592,408,195,棉花史密斯春夏轻薄男士五袋款牛仔裤 牛仔蓝29
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27597,651,138,棉花史密斯春夏轻薄男士五袋款牛仔裤 牛仔蓝34
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27587,759,300,棉花史密斯春夏轻薄男士五袋款牛仔裤 浅蓝30
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27595,772,264,棉花史密斯春夏轻薄男士五袋款牛仔裤 牛仔蓝32
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27596,628,252,棉花史密斯春夏轻薄男士五袋款牛仔裤 牛仔蓝33
服装配饰,93,裤装,舒夏亚麻轻薄男士牛仔裤 棉花史密斯,105443,149.0,7200,135.0,301,0,0,"修身小脚，轻薄凉快，亚麻透气,舒适夏季",http://m.youpin.mi.com/shop/detail?gid=105443,00-00-00,https://img.youpin.mi-img.com/800_pic/cfc66acff749ccfdd7acf846b13a0fa3.png,		使用舒适|34	质量好|22	高性价比|10	手感佳|6	尺码贴合|5	包装好|3	漂亮美观|1,2019-02-22,00-00-00,27590,538,83,棉花史密斯春夏轻薄男士五袋款牛仔裤 浅蓝33
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40652,49,109,90分COOLMAX修身直筒牛仔裤浅蓝色175/82A(XXL)（33）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40651,42,147,90分COOLMAX修身直筒牛仔裤浅蓝色175/80A(XL)（32）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40661,78,17,90分COOLMAX修身直筒牛仔裤中蓝色185/90A(XXXXL)（36）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40650,49,109,90分COOLMAX修身直筒牛仔裤浅蓝色170/78A(L)（31）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40660,83,43,90分COOLMAX修身直筒牛仔裤中蓝色180/86A(XXXL)（34）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40656,75,51,90分COOLMAX修身直筒牛仔裤中蓝色170/76A(M)（30）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40655,48,47,90分COOLMAX修身直筒牛仔裤中蓝色165/74A(S)（29）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40654,42,53,90分COOLMAX修身直筒牛仔裤浅蓝色185/90A(XXXXL)（36）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40653,51,75,90分COOLMAX修身直筒牛仔裤浅蓝色180/86A(XXXL)（34）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40649,44,82,90分COOLMAX修身直筒牛仔裤浅蓝色170/76A(M)（30）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40659,69,89,90分COOLMAX修身直筒牛仔裤中蓝色175/82A(XXL)（33）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40648,52,43,90分COOLMAX修身直筒牛仔裤浅蓝色165/74A(S)（29）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40658,93,96,90分COOLMAX修身直筒牛仔裤中蓝色175/80A(XL)（32）
服装配饰,93,裤装,90分 COOLMAX修身直筒牛仔裤,106694,199.0,7200,199.0,301,0,0,COOLMAX高弹面料，酷爽干燥，轻质柔软,http://m.youpin.mi.com/shop/detail?gid=106694,00-00-00,https://img.youpin.mi-img.com/800_pic/96b5b773de8b451bd1a0581a2f858fbe.png,,2019-04-29,00-00-00,40657,73,85,90分COOLMAX修身直筒牛仔裤中蓝色170/78A(L)（31）
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29609,85,455,DMN弹力直筒收脚牛仔裤  中蓝31码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29604,64,710,DMN弹力直筒收脚牛仔裤  深蓝33码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29603,65,789,DMN弹力直筒收脚牛仔裤  深蓝32码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29613,51,22,DMN弹力直筒收脚牛仔裤  中蓝35码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29602,68,487,DMN弹力直筒收脚牛仔裤  深蓝31码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29612,97,428,DMN弹力直筒收脚牛仔裤  中蓝34码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29601,51,518,DMN弹力直筒收脚牛仔裤  深蓝30码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29608,101,318,DMN弹力直筒收脚牛仔裤  中蓝30码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29607,82,293,DMN弹力直筒收脚牛仔裤  中蓝29码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29606,39,81,DMN弹力直筒收脚牛仔裤  深蓝35码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29605,65,670,DMN弹力直筒收脚牛仔裤  深蓝34码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29611,91,494,DMN弹力直筒收脚牛仔裤  中蓝33码
服装配饰,93,裤装,DMN男士弹力直筒收脚牛仔裤,105627,99.0,7200,94.0,301,0,0,弹性舒适 透气竹节 四级固色 风格百搭,http://m.youpin.mi.com/shop/detail?gid=105627,00-00-00,https://img.youpin.mi-img.com/800_pic/0287d10ed27f513d551594701f9a0e69.png,,2019-03-12,00-00-00,29600,46,254,DMN弹力直筒收脚牛仔裤  深蓝29码
