first_category_code,first_category_name,second_category_code,second_category_name,productName,littlecode,sales,mainPic,season,originPrice,preSaleName,littlename,minPrice,sex,styleText,material,categoryCode,productCode,label,size
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装/女童 短裤(3件装) 411070,411070,413,/hmall/test/u0000000000175/main/first/561/1.jpg,2018年秋季,79.0,,短裤(3件装),79.0,童装/女童,['10 水粉色'],棉,"['ALL', '951509633', '1168281802', '1351434597']",u0000000000175,,"['CMC110', 'CMC140']"
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装/女童 短裤(3件装) 409192,409192,140,/hmall/test/u0000000000170/main/first/561/1.jpg,2018年秋季,79.0,,短裤(3件装),39.0,童装/女童,"['12 桃红色', '62 粉蓝色']",棉,"['ALL', '1292471263', '951509633', '1168281802', '1351434597', '1311605046']",u0000000000170,concessional_rate,"['CMC130', 'CMC140', 'CMC150', 'CMC110', 'CMC120']"
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装/男童 短袜(2双装) 409294,409294,25,/hmall/test/u0000000000026/main/first/561/1.jpg,2018年秋季,49.0,,短袜(2双装),39.0,童装/男童,"['03 灰色', '69 藏青色']",棉,"['1168281801', '1292471263', '1351435900', '951509633', 'ALL']",u0000000000026,concessional_rate,['KSC016']
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装/女童 袜子(2双装) 411249,411249,333,/hmall/test/u0000000000013/main/first/561/1.jpg,2018年秋季,49.0,,袜子(2双装),49.0,童装/女童,"['03 灰色', '69 藏青色']",棉,"['1168281802', '1351435900', '951509633', 'ALL']",u0000000000013,,"['KSC016', 'KSC022']"
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装 HEATTECH EXTRA WARM圆领T恤(长袖) 400114,400114,855,/hmall/test/u0000000003303/main/first/561/1.jpg,2017年冬季,99.0,,HEATTECH EXTRA WARM圆领T恤(长袖),79.0,童装,"['08 深灰色', '09 黑色', '00 白色']",粘纤,"['1052132580', '1168281801', '1168281802', '1292471263', '1349216068', '1351435896', '1405821286', '951509633', 'ALL']",u0000000003303,concessional_rate,"['CMC130', 'CMC140', 'CMC150', 'CMC110', 'CMC120']"
TONGZUANG,童装分类,951509633,童装-内裤/内衣/袜子,童装 HEATTECH 两翻领T恤(长袖) 400112,400112,1489,/hmall/test/u0000000002968/main/first/561/1.jpg,2017年冬季,79.0,,HEATTECH 两翻领T恤(长袖),59.0,童装,"['00 白色', '08 深灰色', '09 黑色']",聚酯纤维,"['ALL', '951509633', '1168281801', '1168281802', '1052132580', '1351435896', '1405821286']",u0000000002968,concessional_rate,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 花式裙子(连衣裙) 409438,409438,103,/hmall/test/u0000000000374/main/first/561/1.jpg,2018年秋季,199.0,,花式裙子(连衣裙),199.0,童装/女童,['69 藏青色'],聚酯纤维,"['1351435897', '1168281802', '1352498865', 'ALL']",u0000000000374,,"['CMC110', 'CMC120', 'CMC130', 'CMC140']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 紧身裤 411055,411055,262,/hmall/test/u0000000000229/main/first/561/1.jpg,2018年秋季,59.0,,紧身裤,59.0,童装/女童,['68 深蓝色'],棉,"['1168281802', '1168930143', '1351435897', '1351435898', 'ALL']",u0000000000229,,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童 舒适长裤 409229,409229,61,/hmall/test/u0000000000172/main/first/561/1.jpg,2018年秋季,149.0,,舒适长裤,149.0,童装/男童,['08 深灰色'],聚酯纤维,"['1351435897', 'ALL', '1168281801', '1168930142']",u0000000000172,,"['CMC110', 'CMC120', 'CMC140']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 打褶裙 408625,408625,935,/hmall/test/u0000000000159/main/first/561/1.jpg,2018年秋季,99.0,,打褶裙,35.0,童装/女童,"['12 桃红色', '58 深绿色', '68 深蓝色']",棉,"['1421174378', '3000082', '1168281802', '1168930143', '1292471263', '1311605046', '1351435897', 'ALL']",u0000000000159,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童/女童 弹力运动长裤 409245,409245,2669,/hmall/test/u0000000000057/main/first/561/1.jpg,2018年秋季,149.0,,弹力运动长裤,89.0,童装/男童/女童,"['03 灰色', '08 深灰色', '09 黑色', '69 藏青色']",聚酯纤维,"['1421213597', '3000068', '3000079', '1168281801', '1168281802', '1168930142', '1168930143', '1250442983', '1351435897', 'ALL']",u0000000000057,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装 保暖束脚裤 403324,403324,477,/hmall/test/u0000000003330/main/first/561/1.jpg,2017年冬季,149.0,,保暖束脚裤,79.0,童装,['02 浅灰色'],聚酯纤维,"['ALL', '1168930143', '1168281801', '1168281802', '1168930142', '1311605046', '1351435897', '1292471263']",u0000000003330,concessional_rate,['CMC120']
TONGZUANG,童装分类,1351435897,童装-裤装,【设计师合作款】童装/男童/女童 羊毛混纺格子长裤 412077,412077,29,/hmall/test/u0000000001553/main/first/561/1.jpg,2018年秋季,299.0,,羊毛混纺格子长裤,99.0,【设计师合作款】童装/男童/女童,['32 深米色'],羊毛,"['1168281801', '1168281802', '1168930142', '1168930143', '1292471263', '1311605046', '1351435897', '1393962044', 'ALL']",u0000000001553,concessional_rate,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,【设计师合作款】童装/男童/女童 羊毛混纺条纹长裤 412072,412072,31,/hmall/test/u0000000001583/main/first/561/1.jpg,2018年秋季,299.0,,羊毛混纺条纹长裤,99.0,【设计师合作款】童装/男童/女童,['68 深蓝色'],羊毛,"['1168281801', '1168281802', '1168930142', '1168930143', '1292471263', '1311605046', '1351435897', '1393962044', 'ALL']",u0000000001583,concessional_rate,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,女童 高弹力紧身裤 408627,408627,226,/hmall/test/u0000000003198/main/first/561/1.jpg,2018年秋季,149.0,,高弹力紧身裤,59.0,女童,"['09 黑色', '12 桃红色']",棉,"['1421174378', '3000083', 'ALL', '1168281802', '1168930143', '1351435897']",u0000000003198,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,女童 高弹力紧身裤 408627,408627,82,/hmall/test/u0000000003185/main/first/561/1.jpg,2018年秋季,149.0,,高弹力紧身裤,59.0,女童,['30 浅米色'],棉,"['1421174378', '3000083', 'ALL', '1168930143', '1168281802', '1311605046', '1351435897', '1292471263']",u0000000003185,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,男童 高弹力松紧裤 411945,411945,136,/hmall/test/u0000000003184/main/first/561/1.jpg,2018年秋季,149.0,,高弹力松紧裤,149.0,男童,"['09 黑色', '32 深米色']",棉,"['1168281801', '1168930142', '1351435897', 'ALL']",u0000000003184,,"['CMC120', 'CMC140', 'CMC110', 'CMC130', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,男童 高弹力松紧窄口九分裤 409228,409228,122,/hmall/test/u0000000003182/main/first/561/1.jpg,2018年秋季,149.0,,高弹力松紧窄口九分裤,59.0,男童,['34 驼色'],棉,"['ALL', '1168281801', '1168930142', '1311605046', '1351435897', '1292471263']",u0000000003182,concessional_rate,"['CMC110', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,男童 工装束脚裤 406948,406948,204,/hmall/test/u0000000002943/main/first/561/1.jpg,2018年春季,149.0,,工装束脚裤,79.0,男童,"['32 深米色', '56 橄榄色']",棉,"['1421213597', '3000080', '1168281801', '1168930142', '1292471263', '1351435897', 'ALL']",u0000000002943,active_tags,"['CMC110', 'CMC120']"
TONGZUANG,童装分类,1351435897,童装-裤装,男童 牛仔松紧中裤(水洗产品) 409157,409157,63,/hmall/test/u0000000002913/main/first/561/1.jpg,2018年夏季,99.0,,牛仔松紧中裤(水洗产品),99.0,男童,['68 深蓝色'],棉,"['1168281801', '1168930142', '1351435897', 'ALL']",u0000000002913,,['CMC120']
TONGZUANG,童装分类,1351435897,童装-裤装,男童 高弹力牛仔松紧长裤(水洗产品) 407812,407812,108,/hmall/test/u0000000002931/main/first/561/1.jpg,2018年春季,149.0,,高弹力牛仔松紧长裤(水洗产品),59.0,男童,['66 蓝色'],棉,"['ALL', '1168281801', '1168930142', '1311605046', '1351435897', '1292471263']",u0000000002931,concessional_rate,['CMC120']
TONGZUANG,童装分类,1351435897,童装-裤装,女童 松紧喇叭短裤 404418,404418,13,/hmall/test/u0000000002908/main/first/561/1.jpg,2018年夏季,99.0,,松紧喇叭短裤,99.0,女童,"['63 天蓝色', '65 宝蓝色']",棉,"['ALL', '1168930143', '1168281802', '1351435897']",u0000000002908,,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童/女童 HEATTECH EXTRA WARM紧身 400115,400115,1158,/hmall/test/u0000000002357/main/first/561/1.jpg,2017年冬季,99.0,,HEATTECH EXTRA WARM紧身,49.0,童装/男童/女童,['08 深灰色'],粘纤,"['1052132580', '1168281801', '1168281802', '1292471263', '1351435897', '1351435898', '3000067', '951509633', 'ALL']",u0000000002357,active_tags,['CMC110']
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 条纹连衣裙(五分袖) 410107,410107,560,/hmall/test/u0000000002341/main/first/561/1.jpg,2018年秋季,99.0,,条纹连衣裙(五分袖),39.0,童装/女童,['09 黑色'],棉,"['ALL', '1168281802', '1311605046', '1351435897', '1292471263']",u0000000002341,,"['CMC110', 'CMC120']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童/女童 HEATTECH EXTRA WARM紧身裤 408340,408340,4567,/hmall/test/u0000000001692/main/first/561/1.jpg,2018年冬季,99.0,,HEATTECH EXTRA WARM紧身裤,69.0,童装/男童/女童,"['08 深灰色', '09 黑色']",粘纤,"['1422529753', '4181213043', '4181213044', '4181213046', '1421213596', '1422365041', '1421174378', '1421213597', '1052132580', '1168281801', '1168281802', '1168930142', '1168930143', '1351435897', '1351435898', '3000067', 'ALL']",u0000000001692,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童/女童 仿羊羔绒运动长裤 409247,409247,10088,/hmall/test/u0000000001497/main/first/561/1.jpg,2018年冬季,149.0,,仿羊羔绒运动长裤,79.0,童装/男童/女童,"['03 灰色', '08 深灰色', '09 黑色', '69 藏青色']",棉,"['1421213597', '1422365041', '1421174378', '1168281801', '1168281802', '1168930142', '1168930143', '1351435897', '1403273800', '3000068', '3000078', '3000079', '3000218', 'ALL']",u0000000001497,active_tags,"['CMC120', 'CMC130', 'CMC140', 'CMC150', 'CMC110']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童/女童 弹力保暖裤 412029,412029,4113,/hmall/test/u0000000001457/main/first/561/1.jpg,2018年冬季,149.0,,弹力保暖裤,79.0,童装/男童/女童,"['09 黑色', '32 深米色', '57 深橄榄色', '63 天蓝色']",棉,"['1422529753', '4181213042', '4181213043', '4181213045', '1422365041', '1421174378', '3000078', '1168281801', '1168281802', '1168930142', '1168930143', '1351435897', 'ALL']",u0000000001457,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童/女童 弹力保暖束脚裤 412027,412027,6961,/hmall/test/u0000000001451/main/first/561/1.jpg,2018年冬季,149.0,,弹力保暖束脚裤,89.0,童装/男童/女童,"['06 铅灰色', '09 黑色', '12 桃红色', '69 藏青色']",聚酯纤维,"['1422529753', '4181213042', '4181213043', '4181213045', '1421213597', '1422365041', '1421174378', '3000078', '3000080', '1168281801', '1168281802', '1168930142', '1168930143', '1351435897', 'ALL']",u0000000001451,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 灯芯绒裙子 411112,411112,136,/hmall/test/u0000000001059/main/first/561/1.jpg,2018年冬季,99.0,,灯芯绒裙子,99.0,童装/女童,['69 藏青色'],棉,"['1168930143', '1351435897', '1168281802', 'ALL']",u0000000001059,,"['CMC110', 'CMC120']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 高弹力紧身牛仔裤(水洗产品) 411296,411296,142,/hmall/test/u0000000000871/main/first/561/1.jpg,2018年秋季,149.0,,高弹力紧身牛仔裤(水洗产品),149.0,童装/女童,['64 湖蓝色'],棉,"['1168281802', '1168930143', '1351435897', 'ALL']",u0000000000871,,"['CMC110', 'CMC120', 'CMC130', 'CMC140']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童 高弹力牛仔松紧长裤(水洗产品) 411938,411938,292,/hmall/test/u0000000000802/main/first/561/1.jpg,2018年秋季,149.0,,高弹力牛仔松紧长裤(水洗产品),79.0,童装/男童,['67 海蓝色'],棉,"['1421213597', '3000081', '1168281801', '1168930142', '1351435897', 'ALL']",u0000000000802,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童 高弹力牛仔松紧窄口九分裤(水洗产品) 411953,411953,352,/hmall/test/u0000000000711/main/first/561/1.jpg,2018年秋季,149.0,,高弹力牛仔松紧窄口九分裤(水洗产品),149.0,童装/男童,['66 蓝色'],棉,"['ALL', '1168281801', '1168930142', '1351435897']",u0000000000711,,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 紧身裤 411057,411057,519,/hmall/test/u0000000000698/main/first/561/1.jpg,2018年秋季,59.0,,紧身裤,39.0,童装/女童,"['08 深灰色', '09 黑色', '52 翠绿色']",棉,"['1168281802', '1168930143', '1292471263', '1351435897', '1351435898', 'ALL']",u0000000000698,concessional_rate,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 高弹力紧身牛仔裤(水洗产品) 411297,411297,229,/hmall/test/u0000000000586/main/first/561/1.jpg,2018年秋季,149.0,,高弹力紧身牛仔裤(水洗产品),89.0,童装/女童,['67 海蓝色'],棉,"['1421213597', '3000081', '1168281802', '1168930143', '1351435897', 'ALL']",u0000000000586,active_tags,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 紧身裤 415292,415292,0,/hmall/test/u0000000004793/main/first/561/1.jpg,2019年春季,59.0,,紧身裤,59.0,童装/女童,"['01 乳白色', '69 藏青色', '72 蓝紫色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281802', '1351435898', '1168930143', '1351435897', '1419837876', '1419860879', '1419860878']",u0000000004793,new_product,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 紧身裤 415164,415164,1,/hmall/test/u0000000004762/main/first/561/1.jpg,2019年春季,59.0,,紧身裤,59.0,童装/女童,"['03 灰色', '09 黑色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281802', '1351435898', '1168930143', '1351435897', '1419837876', '1419860879', '1419860878']",u0000000004762,new_product,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童/女童 快干紧身裤 415163,415163,5,/hmall/test/u0000000004786/main/first/561/1.jpg,2019年春季,59.0,,快干紧身裤,59.0,童装/男童/女童,"['08 深灰色', '09 黑色']",聚酯纤维,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281801', '1168281802', '1351435898', '1168930142', '1168930143', '1351435897', '1419837876', '1419860879', '1419860878']",u0000000004786,new_product,"['CMC110', 'CMC130', 'CMC140', 'CMC150', 'CMC120']"
TONGZUANG,童装分类,1351435897,童装-裤装,【特别尺码】童装/女童 高弹力牛仔紧身长裤(水洗产品) 416000,416000,1,/hmall/test/u0000000005146/main/first/561/1.jpg,2019年春季,149.0,,高弹力牛仔紧身长裤(水洗产品),149.0,【特别尺码】童装/女童,['66 蓝色'],棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1292499993', '1168281802', '1168930143', '1351435897', '1419837876', '1419860879', '1419860878']",u0000000005146,new_product,['CMC160']
TONGZUANG,童装分类,1351435897,童装-裤装,童装/女童 高弹力牛仔紧身长裤(水洗产品) 416000,416000,0,/hmall/test/u0000000005144/main/first/561/1.jpg,2019年春季,149.0,,高弹力牛仔紧身长裤(水洗产品),149.0,童装/女童,['66 蓝色'],棉,"['ALL', '1168281802', '1421322933', '1168930143', '1351435897', '1419837876', '1419860879', '1419860878', '1421456915', '1421322934']",u0000000005144,new_product,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,【特别尺码】童装/女童 紧身裤 415292,415292,1,/hmall/test/u0000000004796/main/first/561/1.jpg,2019年春季,59.0,,紧身裤,59.0,【特别尺码】童装/女童,"['01 乳白色', '69 藏青色', '72 蓝紫色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1292499993', '1168281802', '1351435898', '1168930143', '1351435897', '1419837876', '1419860879', '1419860878']",u0000000004796,new_product,['CMC160']
TONGZUANG,童装分类,1351435897,童装-裤装,【特别尺码】童装/女童 紧身裤 415164,415164,0,/hmall/test/u0000000004789/main/first/561/1.jpg,2019年春季,59.0,,紧身裤,59.0,【特别尺码】童装/女童,"['03 灰色', '09 黑色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1292499993', '1168281802', '1351435898', '1168930143', '1351435897', '1419837876', '1419860879', '1419860878']",u0000000004789,new_product,['CMC160']
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童 牛仔束脚裤(水洗产品) 414228,414228,1,/hmall/test/u0000000004766/main/first/561/1.jpg,2019年春季,149.0,,牛仔束脚裤(水洗产品),149.0,童装/男童,"['65 宝蓝色', '67 海蓝色']",棉,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281801', '1168930142', '1351435897', '1419837876', '1419860879', '1419860878']",u0000000004766,new_product,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
TONGZUANG,童装分类,1351435897,童装-裤装,童装/男童 舒适长裤 414090,414090,1,/hmall/test/u0000000004806/main/first/561/1.jpg,2019年春季,149.0,,舒适长裤,149.0,童装/男童,['08 深灰色'],聚酯纤维,"['1421456915', '1421322934', '1421322933', 'ALL', '1168281801', '1168930142', '1351435897', '1419837876', '1419860879', '1419860878']",u0000000004806,new_product,"['CMC110', 'CMC120', 'CMC130', 'CMC140', 'CMC150']"
