year	month	day	tianqi_am	max_tm	min_tm	name_ori	pname	name_deal	name
2018	12	10	多云	7	-1	邯郸市	河北	邯郸	邯郸
2018	12	11	多云	8	-2	邯郸市	河北	邯郸	邯郸
2018	11	26	晴	17	4	邢台市	河北	邢台	邢台
2018	11	27	晴	13	3	邢台市	河北	邢台	邢台
2018	11	28	多云	12	-1	邢台市	河北	邢台	邢台
2018	11	29	晴	8	1	邢台市	河北	邢台	邢台
2018	11	30	晴	9	0	邢台市	河北	邢台	邢台
2018	12	1	晴	10	0	邢台市	河北	邢台	邢台
2018	12	2	阴	12	2	邢台市	河北	邢台	邢台
2018	12	3	多云	10	0	邢台市	河北	邢台	邢台
2018	12	4	阴	7	0	邢台市	河北	邢台	邢台
2018	12	5	多云	6	-1	邢台市	河北	邢台	邢台
2018	12	6	阴	2	-2	邢台市	河北	邢台	邢台
2018	12	7	阴	7	-1	邢台市	河北	邢台	邢台
2018	12	8	多云	7	-1	邢台市	河北	邢台	邢台
2018	12	9	多云	7	-1	邢台市	河北	邢台	邢台
2018	12	10	阴	6	0	邢台市	河北	邢台	邢台
2018	12	11	多云	7	-2	邢台市	河北	邢台	邢台
2018	11	26	多云	12	-1	保定市	河北	保定	保定
2018	11	27	晴	11	-3	保定市	河北	保定	保定
2018	11	28	晴	9	-3	保定市	河北	保定	保定
2018	11	29	晴	7	-5	保定市	河北	保定	保定
2018	11	30	晴	8	-4	保定市	河北	保定	保定
2018	12	1	晴	9	-3	保定市	河北	保定	保定
2018	12	2	多云	9	-2	保定市	河北	保定	保定
2018	12	3	晴	9	-4	保定市	河北	保定	保定
2018	12	4	阴	5	-3	保定市	河北	保定	保定
2018	12	5	阴	4	-6	保定市	河北	保定	保定
2018	12	6	晴	0	-7	保定市	河北	保定	保定
2018	12	7	晴	4	-5	保定市	河北	保定	保定
2018	12	8	多云	5	-6	保定市	河北	保定	保定
2018	12	9	阴	3	-5	保定市	河北	保定	保定
2018	12	10	多云	4	-5	保定市	河北	保定	保定
2018	12	11	多云	4	-6	保定市	河北	保定	保定
2018	11	26	多云	11	-5	长春市	吉林	长春	长春
2018	11	27	晴	2	-10	长春市	吉林	长春	长春
2018	11	28	多云	-2	-11	长春市	吉林	长春	长春
2018	11	29	晴	-4	-9	长春市	吉林	长春	长春
2018	11	30	多云	-2	-11	长春市	吉林	长春	长春
2018	12	1	晴	1	-3	长春市	吉林	长春	长春
2018	12	2	多云	8	2	长春市	吉林	长春	长春
2018	12	3	雨夹雪	4	-6	长春市	吉林	长春	长春
2018	12	4	晴	-4	-10	长春市	吉林	长春	长春
2018	12	5	阴	-7	-13	长春市	吉林	长春	长春
2018	12	6	晴	-11	-14	长春市	吉林	长春	长春
2018	12	7	多云	-6	-14	长春市	吉林	长春	长春
2018	12	8	多云	-10	-15	长春市	吉林	长春	长春
2018	12	9	多云	-11	-15	长春市	吉林	长春	长春
2018	12	10	晴	-10	-15	长春市	吉林	长春	长春
2018	12	11	雪	-10	-14	长春市	吉林	长春	长春
2018	11	26	晴	11	-7	承德市	河北	承德	承德
2018	11	27	晴	5	-9	承德市	河北	承德	承德
2018	11	28	晴	5	-8	承德市	河北	承德	承德
2018	11	29	晴	4	-8	承德市	河北	承德	承德
2018	11	30	晴	5	-7	承德市	河北	承德	承德
2018	12	1	晴	6	-7	承德市	河北	承德	承德
2018	12	2	多云	7	-5	承德市	河北	承德	承德
2018	12	3	多云	5	-7	承德市	河北	承德	承德
2018	12	4	阴	0	-10	承德市	河北	承德	承德
2018	12	5	雪	-2	-14	承德市	河北	承德	承德
2018	12	6	晴	-5	-13	承德市	河北	承德	承德
2018	12	7	晴	-1	-12	承德市	河北	承德	承德
2018	12	8	多云	-2	-12	承德市	河北	承德	承德
2018	12	9	晴	-3	-12	承德市	河北	承德	承德
2018	12	10	晴	-2	-12	承德市	河北	承德	承德
2018	12	11	晴	-1	-11	承德市	河北	承德	承德
2018	11	26	多云	14	0	沧州市	河北	沧州	沧州
2018	11	27	晴	11	-2	沧州市	河北	沧州	沧州
2018	11	28	晴	12	-3	沧州市	河北	沧州	沧州
2018	11	29	晴	10	-1	沧州市	河北	沧州	沧州
2018	11	30	晴	10	-2	沧州市	河北	沧州	沧州
2018	12	1	晴	10	1	沧州市	河北	沧州	沧州
2018	12	2	多云	11	3	沧州市	河北	沧州	沧州
2018	12	3	阴	9	-1	沧州市	河北	沧州	沧州
2018	12	4	阴	6	-1	沧州市	河北	沧州	沧州
2018	12	5	阴	4	-5	沧州市	河北	沧州	沧州
2018	12	6	阴	0	-4	沧州市	河北	沧州	沧州
2018	12	7	多云	5	-3	沧州市	河北	沧州	沧州
2018	12	8	多云	6	-2	沧州市	河北	沧州	沧州
2018	12	9	多云	5	-3	沧州市	河北	沧州	沧州
2018	12	10	多云	4	-3	沧州市	河北	沧州	沧州
2018	12	11	多云	5	-3	沧州市	河北	沧州	沧州
2018	11	26	多云	12	0	廊坊市	河北	廊坊	廊坊
2018	11	27	晴	10	-2	廊坊市	河北	廊坊	廊坊
2018	11	28	多云	9	-3	廊坊市	河北	廊坊	廊坊
2018	11	29	晴	7	-4	廊坊市	河北	廊坊	廊坊
2018	11	30	晴	10	-3	廊坊市	河北	廊坊	廊坊
2018	12	1	晴	8	-4	廊坊市	河北	廊坊	廊坊
2018	12	2	多云	7	-1	廊坊市	河北	廊坊	廊坊
2018	12	3	多云	9	-4	廊坊市	河北	廊坊	廊坊
2018	12	4	阴	4	-3	廊坊市	河北	廊坊	廊坊
2018	12	5	多云	3	-6	廊坊市	河北	廊坊	廊坊
2018	12	6	晴	0	-6	廊坊市	河北	廊坊	廊坊
2018	12	7	晴	3	-5	廊坊市	河北	廊坊	廊坊
2018	12	8	多云	3	-5	廊坊市	河北	廊坊	廊坊
2018	12	9	多云	2	-6	廊坊市	河北	廊坊	廊坊
2018	12	10	多云	2	-6	廊坊市	河北	廊坊	廊坊
2018	12	11	多云	3	-6	廊坊市	河北	廊坊	廊坊
2018	11	26	多云	10	-6	吉林市	吉林	吉林	吉林
2018	11	27	晴	3	-10	吉林市	吉林	吉林	吉林
2018	11	28	多云	-2	-11	吉林市	吉林	吉林	吉林
2018	11	29	晴	-4	-10	吉林市	吉林	吉林	吉林
2018	11	30	多云	1	-12	吉林市	吉林	吉林	吉林
2018	12	1	晴	0	-4	吉林市	吉林	吉林	吉林
2018	12	2	晴	7	1	吉林市	吉林	吉林	吉林
2018	12	3	雨夹雪	4	-5	吉林市	吉林	吉林	吉林
2018	12	4	多云	-4	-11	吉林市	吉林	吉林	吉林
2018	12	5	多云	-7	-13	吉林市	吉林	吉林	吉林
2018	12	6	晴	-11	-14	吉林市	吉林	吉林	吉林
2018	12	7	多云	-8	-14	吉林市	吉林	吉林	吉林
2018	12	8	多云	-9	-15	吉林市	吉林	吉林	吉林
2018	12	9	多云	-10	-17	吉林市	吉林	吉林	吉林
2018	12	10	晴	-10	-16	吉林市	吉林	吉林	吉林
2018	12	11	晴	-10	-15	吉林市	吉林	吉林	吉林
2018	11	26	多云	15	3	衡水市	河北	衡水	衡水
2018	11	27	多云	12	-1	衡水市	河北	衡水	衡水
2018	11	28	晴	11	0	衡水市	河北	衡水	衡水
2018	11	29	多云	9	-1	衡水市	河北	衡水	衡水
2018	11	30	晴	11	-2	衡水市	河北	衡水	衡水
2018	12	1	晴	10	3	衡水市	河北	衡水	衡水
2018	12	2	小雨	10	4	衡水市	河北	衡水	衡水
2018	12	3	晴	10	0	衡水市	河北	衡水	衡水
2018	12	4	阴	6	-1	衡水市	河北	衡水	衡水
2018	12	5	多云	5	-4	衡水市	河北	衡水	衡水
2018	12	6	阴	1	-3	衡水市	河北	衡水	衡水
2018	12	7	多云	6	-2	衡水市	河北	衡水	衡水
2018	12	8	多云	7	-2	衡水市	河北	衡水	衡水
2018	12	9	多云	6	-2	衡水市	河北	衡水	衡水
2018	12	10	多云	5	-2	衡水市	河北	衡水	衡水
2018	12	11	多云	6	-3	衡水市	河北	衡水	衡水
2018	11	26	多云	11	-2	太原市	山西	太原	太原
2018	11	27	晴	10	-6	太原市	山西	太原	太原
2018	11	28	晴	12	-5	太原市	山西	太原	太原
2018	11	29	多云	10	-4	太原市	山西	太原	太原
2018	11	30	晴	9	-3	太原市	山西	太原	太原
2018	12	1	小雨	10	-3	太原市	山西	太原	太原
2018	12	2	多云	11	-1	太原市	山西	太原	太原
2018	12	3	阴	10	-1	太原市	山西	太原	太原
2018	12	4	雪	2	-5	太原市	山西	太原	太原
2018	12	5	阴	2	-9	太原市	山西	太原	太原
2018	12	6	阴	0	-8	太原市	山西	太原	太原
2018	12	7	多云	5	-5	太原市	山西	太原	太原
2018	12	8	多云	6	-5	太原市	山西	太原	太原
2018	12	9	多云	7	-3	太原市	山西	太原	太原
2018	12	10	多云	6	-3	太原市	山西	太原	太原
2018	12	11	阴	5	-4	太原市	山西	太原	太原
2018	11	26	晴	7	-11	大同市	山西	大同	大同
2018	11	27	晴	2	-12	大同市	山西	大同	大同
2018	11	28	晴	6	-8	大同市	山西	大同	大同
2018	11	29	晴	6	-8	大同市	山西	大同	大同
2018	11	30	晴	6	-10	大同市	山西	大同	大同
2018	12	1	晴	6	-8	大同市	山西	大同	大同
2018	12	2	晴	8	-5	大同市	山西	大同	大同
2018	12	3	晴	5	-10	大同市	山西	大同	大同
2018	12	4	阴	-3	-15	大同市	山西	大同	大同
2018	12	5	多云	-4	-19	大同市	山西	大同	大同
2018	12	6	晴	-5	-18	大同市	山西	大同	大同
2018	12	7	晴	0	-13	大同市	山西	大同	大同
2018	12	8	多云	1	-12	大同市	山西	大同	大同
2018	12	9	多云	1	-12	大同市	山西	大同	大同
2018	12	10	晴	-1	-13	大同市	山西	大同	大同
2018	12	11	多云	0	-13	大同市	山西	大同	大同
2018	11	26	晴	10	-5	四平市	吉林	四平	四平
2018	11	27	晴	3	-11	四平市	吉林	四平	四平
2018	11	28	多云	-1	-12	四平市	吉林	四平	四平
2018	11	29	晴	-4	-11	四平市	吉林	四平	四平
2018	11	30	晴	2	-10	四平市	吉林	四平	四平
2018	12	1	晴	-2	-4	四平市	吉林	四平	四平
2018	12	2	晴	6	0	四平市	吉林	四平	四平
2018	12	3	小雪	4	-6	四平市	吉林	四平	四平
2018	12	4	晴	-3	-10	四平市	吉林	四平	四平
2018	12	5	阴	-5	-13	四平市	吉林	四平	四平
2018	12	6	晴	-9	-12	四平市	吉林	四平	四平
2018	12	7	多云	-5	-13	四平市	吉林	四平	四平
2018	12	8	多云	-8	-15	四平市	吉林	四平	四平
2018	12	9	多云	-9	-15	四平市	吉林	四平	四平
2018	12	10	晴	-8	-15	四平市	吉林	四平	四平
2018	12	11	雪	-8	-13	四平市	吉林	四平	四平
2018	11	26	晴	14	0	运城市	山西	运城	运城
2018	11	27	多云	12	0	运城市	山西	运城	运城
2018	11	28	晴	13	0	运城市	山西	运城	运城
2018	11	29	多云	14	0	运城市	山西	运城	运城
2018	11	30	多云	13	0	运城市	山西	运城	运城
2018	12	1	小雨	11	0	运城市	山西	运城	运城
2018	12	2	多云	14	2	运城市	山西	运城	运城
2018	12	3	晴	12	1	运城市	山西	运城	运城
2018	12	4	雨	9	0	运城市	山西	运城	运城
2018	12	5	阴	7	-1	运城市	山西	运城	运城
2018	12	6	雨	5	-2	运城市	山西	运城	运城
2018	12	7	多云	8	-1	运城市	山西	运城	运城
2018	12	8	雨	9	-1	运城市	山西	运城	运城
2018	12	9	多云	11	0	运城市	山西	运城	运城
2018	12	10	多云	10	0	运城市	山西	运城	运城
2018	12	11	多云	8	-1	运城市	山西	运城	运城
2018	11	26	浮尘	10	0	北京市	北京	北京	北京
2018	11	27	晴	10	-3	北京市	北京	北京	北京
2018	11	28	多云	9	-3	北京市	北京	北京	北京
2018	11	29	多云	6	-4	北京市	北京	北京	北京
2018	11	30	晴	10	-3	北京市	北京	北京	北京
2018	12	1	晴	7	-4	北京市	北京	北京	北京
2018	12	2	多云	7	0	北京市	北京	北京	北京
2018	12	3	多云	10	-1	北京市	北京	北京	北京
2018	12	4	阴	3	-3	北京市	北京	北京	北京
2018	12	5	晴	2	-6	北京市	北京	北京	北京
2018	12	6	晴	0	-6	北京市	北京	北京	北京
2018	12	7	晴	3	-4	北京市	北京	北京	北京
2018	12	8	多云	2	-5	北京市	北京	北京	北京
2018	12	9	多云	2	-5	北京市	北京	北京	北京
2018	12	10	晴	3	-5	北京市	北京	北京	北京
2018	12	11	晴	4	-5	北京市	北京	北京	北京
2018	11	26	阴	13	1	临汾市	山西	临汾	临汾
2018	11	27	晴	12	1	临汾市	山西	临汾	临汾
2018	11	28	晴	11	1	临汾市	山西	临汾	临汾
2018	11	29	多云	11	2	临汾市	山西	临汾	临汾
2018	11	30	阴	13	1	临汾市	山西	临汾	临汾
2018	12	1	多云	11	2	临汾市	山西	临汾	临汾
2018	12	2	多云	11	2	临汾市	山西	临汾	临汾
2018	12	3	多云	12	4	临汾市	山西	临汾	临汾
2018	12	4	雨夹雪	7	0	临汾市	山西	临汾	临汾
2018	12	5	阴	7	-2	临汾市	山西	临汾	临汾
2018	12	6	阴	4	-2	临汾市	山西	临汾	临汾
2018	12	7	雨	8	0	临汾市	山西	临汾	临汾
2018	12	8	雨	9	0	临汾市	山西	临汾	临汾
2018	12	9	阴	11	0	临汾市	山西	临汾	临汾
2018	12	10	多云	11	0	临汾市	山西	临汾	临汾
2018	12	11	多云	9	-1	临汾市	山西	临汾	临汾
2018	11	26	多云	10	-4	吕梁市	山西	吕梁	吕梁
2018	11	27	晴	8	-3	吕梁市	山西	吕梁	吕梁
2018	11	28	晴	11	-2	吕梁市	山西	吕梁	吕梁
2018	11	29	晴	11	0	吕梁市	山西	吕梁	吕梁
2018	11	30	晴	9	-3	吕梁市	山西	吕梁	吕梁
2018	12	1	雨夹雪	11	-3	吕梁市	山西	吕梁	吕梁
2018	12	2	多云	14	0	吕梁市	山西	吕梁	吕梁
2018	12	3	阴	10	-1	吕梁市	山西	吕梁	吕梁
2018	12	4	雪	1	-7	吕梁市	山西	吕梁	吕梁
2018	12	5	阴	0	-11	吕梁市	山西	吕梁	吕梁
2018	12	6	阴	-1	-9	吕梁市	山西	吕梁	吕梁
2018	12	7	多云	4	-5	吕梁市	山西	吕梁	吕梁
2018	12	8	多云	5	-5	吕梁市	山西	吕梁	吕梁
2018	12	9	多云	6	-5	吕梁市	山西	吕梁	吕梁
2018	12	10	多云	5	-4	吕梁市	山西	吕梁	吕梁
2018	12	11	多云	5	-4	吕梁市	山西	吕梁	吕梁
2018	11	26	晴	5	-10	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	11	27	晴	2	-9	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	11	28	晴	4	-8	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	11	29	晴	4	-8	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	11	30	晴	4	-8	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	1	晴	5	-6	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	2	多云	5	-6	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	3	晴	2	-8	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	4	阴	-5	-13	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	5	晴	-7	-17	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	6	晴	-7	-16	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	7	晴	-1	-11	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	8	多云	0	-9	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	9	多云	0	-9	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	10	晴	-2	-10	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	12	11	多云	-1	-10	呼和浩特市	内蒙古	呼和浩特	呼和浩特
2018	11	26	多云	11	-4	辽源市	吉林	辽源	辽源
2018	11	27	多云	4	-9	辽源市	吉林	辽源	辽源
2018	11	28	多云	-1	-10	辽源市	吉林	辽源	辽源
2018	11	29	多云	-4	-16	辽源市	吉林	辽源	辽源
2018	11	30	晴	0	-14	辽源市	吉林	辽源	辽源
2018	12	1	晴	3	-8	辽源市	吉林	辽源	辽源
2018	12	2	多云	7	-2	辽源市	吉林	辽源	辽源
2018	12	3	中雨	3	-3	辽源市	吉林	辽源	辽源
2018	12	4	多云	-2	-11	辽源市	吉林	辽源	辽源
2018	12	5	阴	-5	-13	辽源市	吉林	辽源	辽源
2018	12	6	晴	-10	-13	辽源市	吉林	辽源	辽源
2018	12	7	多云	-5	-13	辽源市	吉林	辽源	辽源
2018	12	8	多云	-8	-15	辽源市	吉林	辽源	辽源
2018	12	9	多云	-9	-15	辽源市	吉林	辽源	辽源
2018	12	10	晴	-8	-15	辽源市	吉林	辽源	辽源
2018	12	11	雪	-8	-13	辽源市	吉林	辽源	辽源
2018	11	26	多云	11	-7	赤峰市	内蒙古	赤峰	赤峰
2018	11	27	晴	0	-12	赤峰市	内蒙古	赤峰	赤峰
2018	11	28	晴	4	-9	赤峰市	内蒙古	赤峰	赤峰
2018	11	29	晴	0	-6	赤峰市	内蒙古	赤峰	赤峰
2018	11	30	晴	3	-11	赤峰市	内蒙古	赤峰	赤峰
2018	12	1	晴	5	-5	赤峰市	内蒙古	赤峰	赤峰
2018	12	2	晴	6	-5	赤峰市	内蒙古	赤峰	赤峰
2018	12	3	阴	7	-6	赤峰市	内蒙古	赤峰	赤峰
2018	12	4	多云	-3	-11	赤峰市	内蒙古	赤峰	赤峰
2018	12	5	雪	-5	-14	赤峰市	内蒙古	赤峰	赤峰
2018	12	6	晴	-7	-14	赤峰市	内蒙古	赤峰	赤峰
2018	12	7	晴	-3	-14	赤峰市	内蒙古	赤峰	赤峰
2018	12	8	多云	-7	-15	赤峰市	内蒙古	赤峰	赤峰
2018	12	9	多云	-6	-15	赤峰市	内蒙古	赤峰	赤峰
2018	12	10	晴	-4	-13	赤峰市	内蒙古	赤峰	赤峰
2018	12	11	晴	-4	-12	赤峰市	内蒙古	赤峰	赤峰
2018	11	26	多云	12	-5	通辽市	内蒙古	通辽	通辽
2018	11	27	晴	2	-9	通辽市	内蒙古	通辽	通辽
2018	11	28	多云	0	-11	通辽市	内蒙古	通辽	通辽
2018	11	29	晴	-1	-8	通辽市	内蒙古	通辽	通辽
2018	11	30	晴	1	-10	通辽市	内蒙古	通辽	通辽
2018	12	1	晴	4	-3	通辽市	内蒙古	通辽	通辽
2018	12	2	晴	6	-5	通辽市	内蒙古	通辽	通辽
2018	12	3	多云	2	-7	通辽市	内蒙古	通辽	通辽
2018	12	4	晴	-4	-12	通辽市	内蒙古	通辽	通辽
2018	12	5	多云	-6	-15	通辽市	内蒙古	通辽	通辽
2018	12	6	晴	-9	-14	通辽市	内蒙古	通辽	通辽
2018	12	7	多云	-5	-15	通辽市	内蒙古	通辽	通辽
2018	12	8	多云	-9	-16	通辽市	内蒙古	通辽	通辽
2018	12	9	多云	-9	-16	通辽市	内蒙古	通辽	通辽
2018	12	10	晴	-8	-15	通辽市	内蒙古	通辽	通辽
2018	12	11	雪	-7	-14	通辽市	内蒙古	通辽	通辽
2018	11	26	多云	8	-4	通化市	吉林	通化	通化
2018	11	27	晴	6	-10	通化市	吉林	通化	通化
2018	11	28	晴	-1	-10	通化市	吉林	通化	通化
2018	11	29	晴	-2	-12	通化市	吉林	通化	通化
2018	11	30	多云	-3	-13	通化市	吉林	通化	通化
2018	12	1	晴	3	-6	通化市	吉林	通化	通化
2018	12	2	晴	7	-2	通化市	吉林	通化	通化
2018	12	3	雨夹雪	2	-5	通化市	吉林	通化	通化
2018	12	4	晴	0	-11	通化市	吉林	通化	通化
2018	12	5	雪	-4	-14	通化市	吉林	通化	通化
2018	12	6	多云	-8	-15	通化市	吉林	通化	通化
2018	12	7	多云	-5	-15	通化市	吉林	通化	通化
2018	12	8	阴	-5	-15	通化市	吉林	通化	通化
2018	12	9	多云	-6	-16	通化市	吉林	通化	通化
2018	12	10	晴	-7	-16	通化市	吉林	通化	通化
2018	12	11	雪	-7	-15	通化市	吉林	通化	通化
2018	11	26	扬沙	4	-5	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	11	27	晴	4	-5	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	11	28	多云	5	-4	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	11	29	晴	5	-4	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	11	30	晴	5	-5	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	1	多云	7	-3	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	2	多云	8	-3	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	3	晴	1	-8	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	4	阴	-5	-11	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	5	多云	-7	-13	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	6	晴	-5	-14	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	7	多云	-1	-7	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	8	多云	1	-6	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	9	阴	0	-6	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	10	晴	-1	-7	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	12	11	阴	-1	-7	鄂尔多斯市	内蒙古	鄂尔多斯	鄂尔多斯
2018	11	26	晴	8	-7	白山市	吉林	白山	白山
2018	11	27	晴	5	-14	白山市	吉林	白山	白山
2018	11	28	多云	-1	-14	白山市	吉林	白山	白山
2018	11	29	多云	-4	-14	白山市	吉林	白山	白山
2018	11	30	晴	-4	-16	白山市	吉林	白山	白山
2018	12	1	晴	-3	-15	白山市	吉林	白山	白山
2018	12	2	晴	-1	-14	白山市	吉林	白山	白山
2018	12	3	晴	0	-6	白山市	吉林	白山	白山
2018	12	4	多云	-2	-15	白山市	吉林	白山	白山
2018	12	5	雪	-6	-18	白山市	吉林	白山	白山
2018	12	6	多云	-9	-18	白山市	吉林	白山	白山
2018	12	7	多云	-7	-18	白山市	吉林	白山	白山
2018	12	8	阴	-6	-17	白山市	吉林	白山	白山
2018	12	9	雪	-7	-20	白山市	吉林	白山	白山
2018	12	10	晴	-8	-21	白山市	吉林	白山	白山
2018	12	11	雪	-8	-20	白山市	吉林	白山	白山
2018	11	26	多云	10	-10	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	11	27	晴	-3	-12	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	11	28	晴	-5	-14	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	11	29	晴	-5	-12	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	11	30	多云	-2	-11	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	1	晴	0	-10	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	2	晴	5	-9	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	3	多云	3	-10	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	4	晴	-8	-15	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	5	晴	-10	-18	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	6	晴	-11	-18	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	7	多云	-10	-17	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	8	多云	-12	-18	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	9	晴	-12	-18	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	10	晴	-12	-18	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	12	11	晴	-10	-17	乌兰浩特市	内蒙古	乌兰浩特	乌兰浩特
2018	11	26	多云	15	2	西安市	陕西	西安	西安
2018	11	27	多云	14	3	西安市	陕西	西安	西安
2018	11	28	晴	13	1	西安市	陕西	西安	西安
2018	11	29	阴	14	2	西安市	陕西	西安	西安
2018	11	30	多云	14	1	西安市	陕西	西安	西安
2018	12	1	阴	13	2	西安市	陕西	西安	西安
2018	12	2	多云	16	2	西安市	陕西	西安	西安
2018	12	3	晴	3	-2	西安市	陕西	西安	西安
2018	12	4	雨	8	1	西安市	陕西	西安	西安
2018	12	5	阴	8	1	西安市	陕西	西安	西安
2018	12	6	雨	7	1	西安市	陕西	西安	西安
2018	12	7	雨	11	3	西安市	陕西	西安	西安
2018	12	8	多云	12	3	西安市	陕西	西安	西安
2018	12	9	多云	13	5	西安市	陕西	西安	西安
2018	12	10	阴	12	5	西安市	陕西	西安	西安
2018	12	11	多云	12	5	西安市	陕西	西安	西安
2018	11	26	多云	16	6	汉中市	陕西	汉中	汉中
2018	11	27	多云	14	5	汉中市	陕西	汉中	汉中
2018	11	28	多云	13	6	汉中市	陕西	汉中	汉中
2018	11	29	阴	12	6	汉中市	陕西	汉中	汉中
2018	11	30	多云	13	5	汉中市	陕西	汉中	汉中
2018	12	1	小雨	11	6	汉中市	陕西	汉中	汉中
2018	12	2	阴	12	5	汉中市	陕西	汉中	汉中
2018	12	3	多云	4	0	汉中市	陕西	汉中	汉中
2018	12	4	雨	11	2	汉中市	陕西	汉中	汉中
2018	12	5	雨	9	2	汉中市	陕西	汉中	汉中
2018	12	6	雨	7	2	汉中市	陕西	汉中	汉中
2018	12	7	雨	10	3	汉中市	陕西	汉中	汉中
2018	12	8	多云	13	3	汉中市	陕西	汉中	汉中
2018	12	9	多云	13	3	汉中市	陕西	汉中	汉中
2018	12	10	多云	12	4	汉中市	陕西	汉中	汉中
2018	12	11	多云	12	4	汉中市	陕西	汉中	汉中
2018	11	26	多云	7	-6	榆林市	陕西	榆林	榆林
2018	11	27	多云	6	-4	榆林市	陕西	榆林	榆林
2018	11	28	多云	7	-4	榆林市	陕西	榆林	榆林
2018	11	29	多云	7	-4	榆林市	陕西	榆林	榆林
2018	11	30	晴	8	-5	榆林市	陕西	榆林	榆林
2018	12	1	阴	11	-2	榆林市	陕西	榆林	榆林
2018	12	2	多云	10	-4	榆林市	陕西	榆林	榆林
2018	12	3	晴	-2	-6	榆林市	陕西	榆林	榆林
2018	12	4	多云	0	-8	榆林市	陕西	榆林	榆林
2018	12	5	阴	0	-12	榆林市	陕西	榆林	榆林
2018	12	6	晴	-2	-11	榆林市	陕西	榆林	榆林
2018	12	7	多云	2	-6	榆林市	陕西	榆林	榆林
2018	12	8	多云	4	-5	榆林市	陕西	榆林	榆林
2018	12	9	多云	4	-5	榆林市	陕西	榆林	榆林
2018	12	10	多云	2	-6	榆林市	陕西	榆林	榆林
2018	12	11	阴	2	-6	榆林市	陕西	榆林	榆林
2018	11	26	晴	16	6	安康市	陕西	安康	安康
2018	11	27	阴	13	5	安康市	陕西	安康	安康
2018	11	28	晴	15	5	安康市	陕西	安康	安康
2018	11	29	多云	14	10	安康市	陕西	安康	安康
2018	11	30	阴	14	7	安康市	陕西	安康	安康
2018	12	1	阴	14	6	安康市	陕西	安康	安康
2018	12	2	多云	13	6	安康市	陕西	安康	安康
2018	12	3	雨夹雪	4	-2	安康市	陕西	安康	安康
2018	12	4	雨	11	2	安康市	陕西	安康	安康
2018	12	5	雨	11	2	安康市	陕西	安康	安康
2018	12	6	雨	8	2	安康市	陕西	安康	安康
2018	12	7	雨	9	2	安康市	陕西	安康	安康
